senseId	entryId	lemma	partOfSpeech	synsetId	subcat
oewn-78__1.23.00..	oewn-78-n	78	n	oewn-13772173-n	
oewn-78__5.00.00.cardinal.00	oewn-78-a	78	a	oewn-02201586-s	
oewn-79__5.00.00.cardinal.00	oewn-79-a	79	a	oewn-02201690-s	
oewn-7th__5.00.00.ordinal.00	oewn-7th-a	7th	a	oewn-02210648-s	
oewn-8__1.23.00..	oewn-8-n	8	n	oewn-13767226-n	
oewn-8__5.00.00.cardinal.00	oewn-8-a	8	a	oewn-02194712-s	
oewn-8--membered__5.00.00.membered.00	oewn-8-membered-a	8-membered	a	oewn-01507183-s	
oewn-80__1.23.00..	oewn-80-n	80	n	oewn-13772304-n	
oewn-80__5.00.00.cardinal.00	oewn-80-a	80	a	oewn-02201790-s	
oewn-80th__5.00.00.ordinal.00	oewn-80th-a	80th	a	oewn-02216640-s	
oewn-81__5.00.00.cardinal.00	oewn-81-a	81	a	oewn-02201894-s	
oewn-82__5.00.00.cardinal.00	oewn-82-a	82	a	oewn-02201990-s	
oewn-83__5.00.00.cardinal.00	oewn-83-a	83	a	oewn-02202087-s	
oewn-84__5.00.00.cardinal.00	oewn-84-a	84	a	oewn-02202189-s	
oewn-85__5.00.00.cardinal.00	oewn-85-a	85	a	oewn-02202288-s	
oewn-85th__5.00.00.ordinal.00	oewn-85th-a	85th	a	oewn-02216749-s	
oewn-86__5.00.00.cardinal.00	oewn-86-a	86	a	oewn-02202386-s	
oewn-87__5.00.00.cardinal.00	oewn-87-a	87	a	oewn-02202483-s	
oewn-88__5.00.00.cardinal.00	oewn-88-a	88	a	oewn-02202585-s	
oewn-880_yards__1.23.00..	oewn-880_yards-n	880 yards	n	oewn-13673422-n	
oewn-89__5.00.00.cardinal.00	oewn-89-a	89	a	oewn-02202688-s	
oewn-8th__5.00.00.ordinal.00	oewn-8th-a	8th	a	oewn-02210792-s	
oewn-8vo__1.07.00..	oewn-8vo-n	8vo	n	oewn-05103670-n	
oewn-9__1.23.00..	oewn-9-n	9	n	oewn-13767410-n	
oewn-9__5.00.00.cardinal.00	oewn-9-a	9	a	oewn-02194800-s	
oewn-9--membered__5.00.00.membered.00	oewn-9-membered-a	9-membered	a	oewn-01507312-s	
oewn-90__1.23.00..	oewn-90-n	90	n	oewn-13772437-n	
oewn-90__5.00.00.cardinal.00	oewn-90-a	90	a	oewn-02202784-s	
oewn-90th__5.00.00.ordinal.00	oewn-90th-a	90th	a	oewn-02216866-s	
oewn-91__5.00.00.cardinal.00	oewn-91-a	91	a	oewn-02202873-s	
oewn-92__5.00.00.cardinal.00	oewn-92-a	92	a	oewn-02202967-s	
oewn-93__5.00.00.cardinal.00	oewn-93-a	93	a	oewn-02203062-s	
oewn-94__5.00.00.cardinal.00	oewn-94-a	94	a	oewn-02203162-s	
oewn-95__5.00.00.cardinal.00	oewn-95-a	95	a	oewn-02203259-s	
oewn-95th__5.00.00.ordinal.00	oewn-95th-a	95th	a	oewn-02216975-s	
oewn-96__5.00.00.cardinal.00	oewn-96-a	96	a	oewn-02203355-s	
oewn-97__5.00.00.cardinal.00	oewn-97-a	97	a	oewn-02203450-s	
oewn-98__5.00.00.cardinal.00	oewn-98-a	98	a	oewn-02203550-s	
oewn-99__5.00.00.cardinal.00	oewn-99-a	99	a	oewn-02203651-s	
oewn-9th__5.00.00.ordinal.00	oewn-9th-a	9th	a	oewn-02210918-s	
oewn-a__1.08.00..	oewn-A-n			oewn-05408203-n	
oewn-a__1.10.00..	oewn-A-n			oewn-06844227-n	
oewn-a__1.10.01..	oewn-a-n			oewn-06844227-n	
oewn-a__1.23.00..	oewn-A-n			oewn-13658855-n	
oewn-a__1.23.01..	oewn-A-n			oewn-13679721-n	
oewn-a__1.27.00..	oewn-A-n			oewn-15114370-n	
oewn-a__1.27.01..	oewn-A-n			oewn-14853735-n	
oewn-a__1.27.02..	oewn-A-n			oewn-14731050-n	
oewn-a_battery__1.06.00..	oewn-A_battery-n	A battery	n	oewn-02669254-n	
oewn-a_bit__4.02.00..	oewn-a_bit-r	a bit	r	oewn-00034050-r	
oewn-a_capella__4.02.00..	oewn-a_capella-r			oewn-00001740-r	
oewn-a_capella__5.00.00.unaccompanied.01	oewn-a_capella-a			oewn-02260096-s	
oewn-a_capella_singing__1.04.00..	oewn-a_capella_singing-n	a capella singing	n	oewn-00547107-n	
oewn-a_cappella__4.02.00..	oewn-a_cappella-r			oewn-00001740-r	
oewn-a_cappella__5.00.00.unaccompanied.01	oewn-a_cappella-a			oewn-02260096-s	
oewn-a_cappella_singing__1.04.00..	oewn-a_cappella_singing-n	a cappella singing	n	oewn-00547107-n	
oewn-a_couple_of__5.00.00.few.00	oewn-a_couple_of-a	a couple of	a	oewn-01557697-s	
oewn-a_few__5.00.00.few.00	oewn-a_few-a	a few	a	oewn-01557697-s	
oewn-a_fortiori__4.02.00..	oewn-a_fortiori-r			oewn-00064021-r	
oewn-a_good_deal__4.02.00..	oewn-a_good_deal-r	a good deal	r	oewn-00059709-r	
oewn-a_great_deal__4.02.00..	oewn-a_great_deal-r	a great deal	r	oewn-00059709-r	
oewn-a_great_deal__4.02.03..	oewn-a_great_deal-r	a great deal	r	oewn-00059951-r	
oewn-a_hundred_times__4.02.00..	oewn-a_hundred_times-r	a hundred times	r	oewn-00361728-r	
oewn-a_la_carte__1.10.00..	oewn-a_la_carte-n	a la carte	n	oewn-06509108-n	
oewn-a_la_carte__3.00.00..	oewn-a_la_carte-a	a la carte	a	oewn-02462237-a	
oewn-a_la_carte__4.02.00..	oewn-a_la_carte-r	a la carte	r	oewn-00259491-r	
oewn-a_la_mode__4.02.00..	oewn-a_la_mode-r	a la mode	r	oewn-00500380-r	
oewn-a_la_mode__5.00.00.fashionable.00	oewn-a_la_mode-a	a la mode	a	oewn-00974685-s	
oewn-a_level__1.26.00..	oewn-A_level-n	A level	n	oewn-14454441-n	
oewn-a_little__4.02.00..	oewn-a_little-r	a little	r	oewn-00034050-r	
oewn-a_lot__4.02.00..	oewn-a_lot-r			oewn-00059709-r	
oewn-a_million_times__4.02.00..	oewn-a_million_times-r	a million times	r	oewn-00346455-r	
oewn-a_posteriori__3.00.00..	oewn-a_posteriori-a	a posteriori	a	oewn-00140394-a	
oewn-a_posteriori__4.02.00..	oewn-a_posteriori-r	a posteriori	r	oewn-00252994-r	
oewn-a_posteriori__5.00.00.empirical.00	oewn-a_posteriori-a	a posteriori	a	oewn-00862537-s	
oewn-a_priori__3.00.00..	oewn-a_priori-a	a priori	a	oewn-00140180-a	
oewn-a_priori__4.02.00..	oewn-a_priori-r	a priori	r	oewn-00253080-r	
oewn-a_priori__5.00.00.theoretical.00	oewn-a_priori-a	a priori	a	oewn-00864296-s	
oewn-a_trifle__4.02.00..	oewn-a_trifle-r	a trifle	r	oewn-00034050-r	
oewn-a--bomb__1.06.00..	oewn-A-bomb-n	A-bomb	n	oewn-02756049-n	
oewn-a--line__1.06.00..	oewn-A-line-n	A-line	n	oewn-02700080-n	
oewn-a--list__1.10.00..	oewn-A-list-n	A-list	n	oewn-06497120-n	
oewn-a--ok__5.00.00.go.00	oewn-a-ok-a	a-ok	a	oewn-01126669-s	
oewn-a--okay__5.00.00.go.00	oewn-a-okay-a	a-okay	a	oewn-01126669-s	
oewn-a--one__5.00.00.superior.02	oewn-A-one-a	A-one	a	oewn-02349970-s	
oewn-a--scan_ultrasonography__1.04.00..	oewn-A-scan_ultrasonography-n	A-scan ultrasonography	n	oewn-00903806-n	
oewn-a--team__1.14.00..	oewn-A-team-n	A-team	n	oewn-08093871-n	
oewn-a-apos-man__1.14.00..	oewn-A-ap-man-n	A'man	n	oewn-08363213-n	
oewn-a-sol-c__1.06.00..	oewn-A-sl-C-n	A/C	n	oewn-04047719-n	
oewn-a._testudineus__1.05.00..	oewn-A._testudineus-n	A. testudineus	n	oewn-02559004-n	
oewn-a.d.__4.02.00..	oewn-A.D.-r	A.D.	r	oewn-00001885-r	
oewn-a.k.a.__4.02.00..	oewn-a.k.a.-r	a.k.a.	r	oewn-00271877-r	
oewn-a.m.__1.28.01..	oewn-A.M.-n	A.M.	n	oewn-84502472-n	
oewn-a.m.__1.28.02..	oewn-a.m.-n	a.m.	n	oewn-84502472-n	
oewn-a.m.__4.02.00..	oewn-A.M.-r	A.M.	r	oewn-00252773-r	
oewn-a.m.__4.02.03..	oewn-a.m.-r	a.m.	r	oewn-00252773-r	
oewn-a0__1.07.01..	oewn-A0-n	A0	n	oewn-92422353-n	
oewn-a1__1.07.01..	oewn-A1-n	A1	n	oewn-92417546-n	
oewn-a2__1.07.01..	oewn-A2-n	A2	n	oewn-92417547-n	
oewn-a4__1.07.01..	oewn-A4-n	A4	n	oewn-92417549-n	
oewn-a5__1.07.01..	oewn-A5-n	A5	n	oewn-92417550-n	
oewn-a6__1.07.01..	oewn-A6-n	A6	n	oewn-92417551-n	
oewn-aa__1.10.00..	oewn-AA-n			oewn-06710698-n	
oewn-aa__1.14.00..	oewn-AA-n			oewn-08026923-n	
oewn-aa__1.27.00..	oewn-aa-n			oewn-14955610-n	
oewn-aaa__1.26.00..	oewn-AAA-n	AAA	n	oewn-14129938-n	
oewn-aac__1.27.01..	oewn-AAC-n	AAC	n	oewn-92431175-n	
oewn-aah__2.32.00..	oewn-aah-v	aah	v	oewn-00867440-v	via
oewn-aalii__1.20.00..	oewn-aalii-n			oewn-12761727-n	
oewn-aardvark__1.05.00..	oewn-aardvark-n			oewn-02085443-n	
oewn-aardwolf__1.05.00..	oewn-aardwolf-n			oewn-02120828-n	
oewn-aaron-apos-s_rod__1.20.00..	oewn-Aaron-ap-s_rod-n			oewn-12910473-n	
oewn-aarp__1.14.00..	oewn-AARP-n	AARP	n	oewn-08504159-n	
oewn-aas__1.10.00..	oewn-AAS-n	AAS	n	oewn-06710794-n	
oewn-aave__1.10.00..	oewn-AAVE-n	AAVE	n	oewn-06960420-n	
oewn-ab__1.08.00..	oewn-AB-n			oewn-05408439-n	
oewn-ab__1.08.01..	oewn-ab-n			oewn-05564972-n	
oewn-ab__1.10.00..	oewn-AB-n			oewn-06711403-n	
oewn-ab__1.28.00..	oewn-Ab-n			oewn-15241359-n	
oewn-ab_initio__4.02.00..	oewn-ab_initio-r			oewn-00103744-r	
oewn-aba__1.06.00..	oewn-aba-n			oewn-02668615-n	
oewn-aba__1.06.01..	oewn-aba-n			oewn-02668709-n	
oewn-aba_transit_number__1.10.00..	oewn-ABA_transit_number-n	ABA transit number	n	oewn-06437204-n	
oewn-abaca__1.20.00..	oewn-abaca-n			oewn-12373948-n	
oewn-abaca__1.27.00..	oewn-abaca-n			oewn-14971696-n	
oewn-abacinate__2.39.00..	oewn-abacinate-v			oewn-02172822-v	vtaa
oewn-aback__4.02.00..	oewn-aback-r	aback	r	oewn-00075922-r	
oewn-aback__4.02.01..	oewn-aback-r	aback	r	oewn-00076005-r	
oewn-abactinal__3.00.00..	oewn-abactinal-a			oewn-01670225-a	
oewn-abacus__1.06.00..	oewn-abacus-n			oewn-02668826-n	
oewn-abacus__1.06.01..	oewn-abacus-n			oewn-02668977-n	
oewn-abaft__4.02.00..	oewn-abaft-r			oewn-00276839-r	
oewn-abalone__1.05.00..	oewn-abalone-n			oewn-01945510-n	
oewn-abamp__1.23.00..	oewn-abamp-n			oewn-13659201-n	
oewn-abampere__1.23.00..	oewn-abampere-n			oewn-13659201-n	
oewn-abandon__1.07.00..	oewn-abandon-n	abandon	n	oewn-04892593-n	
oewn-abandon__1.12.00..	oewn-abandon-n	abandon	n	oewn-07496363-n	
oewn-abandon__2.31.00..	oewn-abandon-v	abandon	v	oewn-00615748-v	vtaa vtai vtia
oewn-abandon__2.31.01..	oewn-abandon-v	abandon	v	oewn-00614907-v	vtai
oewn-abandon__2.38.00..	oewn-abandon-v	abandon	v	oewn-02080923-v	vtai vtii
oewn-abandon__2.40.00..	oewn-abandon-v	abandon	v	oewn-02232813-v	vtaa vtai
oewn-abandon__2.40.01..	oewn-abandon-v	abandon	v	oewn-02232523-v	vtaa vtai
oewn-abandoned__5.00.00.uninhabited.00	oewn-abandoned-a			oewn-01315959-s	
oewn-abandoned__5.00.00.uninhibited.00	oewn-abandoned-a			oewn-01320185-s	
oewn-abandoned_infant__1.18.00..	oewn-abandoned_infant-n	abandoned infant	n	oewn-10127652-n	
oewn-abandoned_person__1.18.00..	oewn-abandoned_person-n	abandoned person	n	oewn-09773261-n	
oewn-abandoned_ship__1.06.00..	oewn-abandoned_ship-n	abandoned ship	n	oewn-02669131-n	
oewn-abandonment__1.04.01..	oewn-abandonment-n			oewn-00056135-n	
oewn-abandonment__1.04.02..	oewn-abandonment-n			oewn-00091833-n	
oewn-abandonment__1.04.03..	oewn-abandonment-n			oewn-00205288-n	
oewn-abarticulation__1.26.00..	oewn-abarticulation-n			oewn-14317773-n	
oewn-abase__2.37.00..	oewn-abase-v			oewn-01803805-v	vtaa vtia
oewn-abasement__1.04.00..	oewn-abasement-n			oewn-00274293-n	
oewn-abasement__1.26.00..	oewn-abasement-n			oewn-14464089-n	
oewn-abash__2.37.00..	oewn-abash-v			oewn-01796126-v	vtaa vtia
oewn-abashed__5.00.00.discomposed.00	oewn-abashed-a			oewn-00533833-s	
oewn-abashment__1.12.00..	oewn-abashment-n			oewn-07523331-n	
oewn-abasia__1.26.00..	oewn-abasia-n			oewn-14572662-n	
oewn-abasia_trepidans__1.26.00..	oewn-abasia_trepidans-n	abasia trepidans	n	oewn-14572876-n	
oewn-abasic__3.01.00..	oewn-abasic-a	abasic	a	oewn-02609205-a	
oewn-abatable__5.00.00.stoppable.00	oewn-abatable-a			oewn-02295754-s	
oewn-abatable_nuisance__1.09.00..	oewn-abatable_nuisance-n	abatable nuisance	n	oewn-05839156-n	
oewn-abate__2.30.00..	oewn-abate-v	abate	v	oewn-00245945-v	vii
oewn-abate__2.30.01..	oewn-abate-v	abate	v	oewn-00246175-v	vtai vtii
oewn-abatement__1.04.00..	oewn-abatement-n			oewn-00362159-n	
oewn-abatement__1.11.01..	oewn-abatement-n			oewn-07382856-n	
oewn-abatement_of_a_nuisance__1.04.00..	oewn-abatement_of_a_nuisance-n	abatement of a nuisance	n	oewn-00362285-n	
oewn-abatic__3.01.00..	oewn-abatic-a			oewn-02609205-a	
oewn-abatis__1.06.00..	oewn-abatis-n			oewn-02669365-n	
oewn-abator__1.18.00..	oewn-abator-n	abator	n	oewn-09773382-n	
oewn-abattis__1.06.00..	oewn-abattis-n			oewn-02669365-n	
oewn-abattoir__1.06.00..	oewn-abattoir-n			oewn-02669573-n	
oewn-abaxial__3.00.00..	oewn-abaxial-a			oewn-00002312-a	
oewn-abaxially__4.02.00..	oewn-abaxially-r	abaxially	r	oewn-00515036-r	
oewn-abaya__1.06.00..	oewn-abaya-n			oewn-02669723-n	
oewn-abbacy__1.15.00..	oewn-abbacy-n			oewn-08567939-n	
oewn-abbatial__3.01.00..	oewn-abbatial-a			oewn-02609365-a	
oewn-abbe__1.18.00..	oewn-abbe-n			oewn-09773483-n	
oewn-abbe_condenser__1.06.00..	oewn-Abbe_condenser-n			oewn-02669874-n	
oewn-abbe_vertical_metroscope__1.06.01..	oewn-Abbe_vertical_metroscope-n	Abbe vertical metroscope	n	oewn-92459112-n	
oewn-abbess__1.18.00..	oewn-abbess-n			oewn-09773548-n	
oewn-abbey__1.06.00..	oewn-abbey-n			oewn-02670009-n	
oewn-abbey__1.06.01..	oewn-abbey-n			oewn-02670108-n	
oewn-abbey__1.06.02..	oewn-abbey-n			oewn-02670206-n	
oewn-abbot__1.18.00..	oewn-abbot-n			oewn-09773735-n	
oewn-abbreviate__2.30.00..	oewn-abbreviate-v			oewn-00244635-v	vtai
oewn-abbreviate__2.30.01..	oewn-abbreviate-v			oewn-00244786-v	vtai vtii
oewn-abbreviated__5.00.00.short.01	oewn-abbreviated-a			oewn-01439307-s	
oewn-abbreviated__5.00.00.short.02	oewn-abbreviated-a			oewn-01445488-s	
oewn-abbreviation__1.04.00..	oewn-abbreviation-n			oewn-00359961-n	
oewn-abbreviation__1.10.00..	oewn-abbreviation-n			oewn-07105779-n	
oewn-abbreviator__1.18.00..	oewn-abbreviator-n			oewn-09774238-n	
oewn-abc__1.10.01..	oewn-ABC-n	ABC	n	oewn-06509450-n	
oewn-abc-apos-s__1.10.01..	oewn-ABC-ap-s-n	ABC's	n	oewn-06509450-n	
oewn-abcoulomb__1.23.00..	oewn-abcoulomb-n			oewn-13658345-n	
oewn-abcs__1.10.01..	oewn-ABCs-n	ABCs	n	oewn-06509450-n	
oewn-abdicable__5.00.00.unwanted.00	oewn-abdicable-a			oewn-02538243-s	
oewn-abdicate__2.41.00..	oewn-abdicate-v			oewn-02384340-v	via
oewn-abdication__1.10.00..	oewn-abdication-n			oewn-07269124-n	
oewn-abdication__1.10.01..	oewn-abdication-n			oewn-06523753-n	
oewn-abdicator__1.18.00..	oewn-abdicator-n			oewn-09774988-n	
oewn-abdomen__1.08.00..	oewn-abdomen-n			oewn-05564576-n	
oewn-abdomen__1.08.01..	oewn-abdomen-n			oewn-05565978-n	
oewn-abdominal__1.08.00..	oewn-abdominal-n			oewn-05564972-n	
oewn-abdominal__3.01.00..	oewn-abdominal-a			oewn-02945931-a	
oewn-abdominal_actinomycosis__1.26.00..	oewn-abdominal_actinomycosis-n	abdominal actinomycosis	n	oewn-14283241-n	
oewn-abdominal_aorta__1.08.00..	oewn-abdominal_aorta-n	abdominal aorta	n	oewn-05344183-n	
oewn-abdominal_aortic_aneurysm__1.26.00..	oewn-abdominal_aortic_aneurysm-n	abdominal aortic aneurysm	n	oewn-14129938-n	
oewn-abdominal_breathing__1.04.00..	oewn-abdominal_breathing-n	abdominal breathing	n	oewn-00834957-n	
oewn-abdominal_cavity__1.08.00..	oewn-abdominal_cavity-n	abdominal cavity	n	oewn-05565978-n	
oewn-abdominal_delivery__1.04.00..	oewn-abdominal_delivery-n	abdominal delivery	n	oewn-00186627-n	
oewn-abdominal_external_oblique_muscle__1.08.00..	oewn-abdominal_external_oblique_muscle-n	abdominal external oblique muscle	n	oewn-05565472-n	
oewn-abdominal_muscle__1.08.00..	oewn-abdominal_muscle-n			oewn-05564972-n	
oewn-abdominal_nerve_plexus__1.08.00..	oewn-abdominal_nerve_plexus-n	abdominal nerve plexus	n	oewn-05516386-n	
oewn-abdominal_pregnancy__1.26.00..	oewn-abdominal_pregnancy-n	abdominal pregnancy	n	oewn-14070922-n	
oewn-abdominal_wall__1.08.00..	oewn-abdominal_wall-n	abdominal wall	n	oewn-05612189-n	
oewn-abdominocentesis__1.04.00..	oewn-abdominocentesis-n			oewn-00945287-n	
oewn-abdominoplasty__1.04.00..	oewn-abdominoplasty-n			oewn-00035498-n	
oewn-abdominous__5.00.00.fat.01	oewn-abdominous-a			oewn-00989648-s	
oewn-abdominousness__1.07.00..	oewn-abdominousness-n	abdominousness	n	oewn-05007129-n	
oewn-abdominovesical__3.01.00..	oewn-abdominovesical-a	abdominovesical	a	oewn-02609578-a	
oewn-abduce__2.32.00..	oewn-abduce-v			oewn-01017875-v	vtai
oewn-abducens__1.08.00..	oewn-abducens-n			oewn-05486760-n	
oewn-abducens_muscle__1.08.00..	oewn-abducens_muscle-n			oewn-05323957-n	
oewn-abducens_nerve__1.08.00..	oewn-abducens_nerve-n			oewn-05486760-n	
oewn-abducent__1.08.00..	oewn-abducent-n			oewn-05486760-n	
oewn-abducent__3.00.00..	oewn-abducent-a			oewn-00002956-a	
oewn-abducent_nerve__1.08.00..	oewn-abducent_nerve-n			oewn-05486760-n	
oewn-abduct__2.35.00..	oewn-abduct-v			oewn-01452020-v	vii
oewn-abduct__2.35.02..	oewn-abduct-v			oewn-01473673-v	vtaa
oewn-abducting__3.00.00..	oewn-abducting-a	abducting	a	oewn-00002956-a	
oewn-abduction__1.04.00..	oewn-abduction-n			oewn-00776957-n	
oewn-abduction__1.04.01..	oewn-abduction-n			oewn-00333863-n	
oewn-abductor__1.08.00..	oewn-abductor-n	abductor	n	oewn-05298509-n	
oewn-abductor__1.18.00..	oewn-abductor-n	abductor	n	oewn-10250498-n	
oewn-abductor_muscle__1.08.00..	oewn-abductor_muscle-n	abductor muscle	n	oewn-05298509-n	
oewn-abeam__4.02.00..	oewn-abeam-r			oewn-00076147-r	
oewn-abecedarian__1.14.00..	oewn-Abecedarian-n			oewn-08110619-n	
oewn-abecedarian__1.18.00..	oewn-abecedarian-n			oewn-09775119-n	
oewn-abecedarian__5.00.00.alphabetic.00	oewn-abecedarian-a			oewn-00101642-s	
oewn-abecedarius__1.10.00..	oewn-abecedarius-n			oewn-06389594-n	
oewn-abed__4.02.00..	oewn-abed-r			oewn-00230832-r	
oewn-abele__1.20.00..	oewn-abele-n			oewn-12752769-n	
oewn-abelia__1.20.00..	oewn-abelia-n			oewn-12692412-n	
oewn-abelian_group__1.09.00..	oewn-Abelian_group-n			oewn-06026821-n	
oewn-abelmoschus_esculentus__1.20.00..	oewn-Abelmoschus_esculentus-n	Abelmoschus esculentus	n	oewn-12192483-n	
oewn-abelmoschus_moschatus__1.20.00..	oewn-Abelmoschus_moschatus-n	Abelmoschus moschatus	n	oewn-12192998-n	
oewn-abelmosk__1.20.00..	oewn-abelmosk-n			oewn-12192998-n	
oewn-abenaki__1.18.00..	oewn-Abenaki-n			oewn-09665709-n	
oewn-aberdeen_angus__1.05.00..	oewn-Aberdeen_Angus-n			oewn-02408581-n	
oewn-aberdonian__3.01.00..	oewn-Aberdonian-a			oewn-02609711-a	
oewn-aberrance__1.26.00..	oewn-aberrance-n			oewn-14527267-n	
oewn-aberrancy__1.26.00..	oewn-aberrancy-n			oewn-14527267-n	
oewn-aberrant__1.18.00..	oewn-aberrant-n			oewn-09775224-n	
oewn-aberrant__5.00.00.abnormal.00	oewn-aberrant-a			oewn-01600704-s	
oewn-aberrate__2.42.00..	oewn-aberrate-v			oewn-02667847-v	vii
oewn-aberrate__2.42.01..	oewn-aberrate-v			oewn-02668154-v	via
oewn-aberration__1.19.00..	oewn-aberration-n			oewn-11440253-n	
oewn-aberration__1.26.00..	oewn-aberration-n			oewn-14409995-n	
oewn-aberration__1.26.01..	oewn-aberration-n			oewn-14527267-n	
oewn-abet__2.41.00..	oewn-abet-v			oewn-02554908-v	vtaa
oewn-abetalipoproteinemia__1.26.00..	oewn-abetalipoproteinemia-n			oewn-14175366-n	
oewn-abetment__1.10.00..	oewn-abetment-n			oewn-07266287-n	
oewn-abettal__1.10.00..	oewn-abettal-n			oewn-07266287-n	
oewn-abetter__1.18.00..	oewn-abetter-n			oewn-09775380-n	
oewn-abettor__1.18.00..	oewn-abettor-n			oewn-09775380-n	
oewn-abeyance__1.26.00..	oewn-abeyance-n			oewn-14034107-n	
oewn-abeyant__5.00.00.inactive.01	oewn-abeyant-a			oewn-00034145-s	
oewn-abfarad__1.23.00..	oewn-abfarad-n			oewn-13658008-n	
oewn-abhenry__1.23.00..	oewn-abhenry-n			oewn-13660626-n	
oewn-abhor__2.37.00..	oewn-abhor-v			oewn-01778347-v	vtaa vtai
oewn-abhorrence__1.12.00..	oewn-abhorrence-n			oewn-07518669-n	
oewn-abhorrent__5.00.00.offensive.01	oewn-abhorrent-a			oewn-01629244-s	
oewn-abhorrer__1.18.00..	oewn-abhorrer-n			oewn-09775526-n	
oewn-abidance__1.04.00..	oewn-abidance-n			oewn-01023831-n	
oewn-abidance__1.04.01..	oewn-abidance-n			oewn-01055844-n	
oewn-abidance__1.04.02..	oewn-abidance-n			oewn-01206166-n	
oewn-abide__2.31.00..	oewn-abide-v			oewn-00670017-v	vtaa vtai
oewn-abide__2.42.01..	oewn-abide-v			oewn-02643286-v	via-pp
oewn-abide_by__2.41.00..	oewn-abide_by-v	abide by	v	oewn-02547977-v	via via-pp vtai
oewn-abide_by__2.41.01..	oewn-abide_by-v	abide by	v	oewn-02462665-v	vtaa vtai
oewn-abiding__5.00.00.permanent.00	oewn-abiding-a	abiding	a	oewn-01759375-s	
oewn-abience__1.16.00..	oewn-abience-n			oewn-09203513-n	
oewn-abient__3.01.00..	oewn-abient-a			oewn-02610106-a	
oewn-abies_alba__1.20.00..	oewn-Abies_alba-n	Abies alba	n	oewn-11641998-n	
oewn-abies_amabilis__1.20.00..	oewn-Abies_amabilis-n	Abies amabilis	n	oewn-11641732-n	
oewn-abies_balsamea__1.20.00..	oewn-Abies_balsamea-n	Abies balsamea	n	oewn-11642401-n	
oewn-abies_bracteata__1.20.00..	oewn-Abies_bracteata-n	Abies bracteata	n	oewn-11643222-n	
oewn-abies_concolor__1.20.00..	oewn-Abies_concolor-n	Abies concolor	n	oewn-11642178-n	
oewn-abies_fraseri__1.20.00..	oewn-Abies_fraseri-n	Abies fraseri	n	oewn-11642635-n	
oewn-abies_grandis__1.20.00..	oewn-Abies_grandis-n	Abies grandis	n	oewn-11642819-n	
oewn-abies_lasiocarpa__1.20.00..	oewn-Abies_lasiocarpa-n	Abies lasiocarpa	n	oewn-11643042-n	
oewn-abies_lowiana__1.20.00..	oewn-Abies_lowiana-n	Abies lowiana	n	oewn-11642178-n	
oewn-abies_venusta__1.20.00..	oewn-Abies_venusta-n	Abies venusta	n	oewn-11643222-n	
oewn-ability__1.07.00..	oewn-ability-n			oewn-05207437-n	
oewn-ability__1.09.00..	oewn-ability-n			oewn-05624029-n	
oewn-abiogenesis__1.19.00..	oewn-abiogenesis-n			oewn-11440490-n	
oewn-abiogenetic__3.01.00..	oewn-abiogenetic-a			oewn-02610254-a	
oewn-abiogenist__1.18.00..	oewn-abiogenist-n			oewn-09775731-n	
oewn-abiotrophy__1.11.00..	oewn-abiotrophy-n			oewn-07442711-n	
oewn-abject__5.00.00.contemptible.00	oewn-abject-a			oewn-00907967-s	
oewn-abject__5.00.00.hopeless.00	oewn-abject-a			oewn-01232308-s	
oewn-abject__5.00.00.submissive.00	oewn-abject-a			oewn-00792836-s	
oewn-abject__5.00.00.unfortunate.00	oewn-abject-a			oewn-01053640-s	
oewn-abjection__1.26.01..	oewn-abjection-n			oewn-14464089-n	
oewn-abjectly__4.02.00..	oewn-abjectly-r			oewn-00265770-r	
oewn-abjuration__1.10.00..	oewn-abjuration-n			oewn-07220756-n	
oewn-abjure__2.32.00..	oewn-abjure-v			oewn-00800379-v	via vtai
oewn-abjurer__1.18.00..	oewn-abjurer-n			oewn-09773872-n	
oewn-abkhas__1.18.00..	oewn-Abkhas-n			oewn-09660722-n	
oewn-abkhasian__1.10.00..	oewn-Abkhasian-n	Abkhasian	n	oewn-06991316-n	
oewn-abkhasian__1.18.00..	oewn-Abkhasian-n	Abkhasian	n	oewn-09660722-n	
oewn-abkhasian_language__1.10.01..	oewn-Abkhasian_language-n	Abkhasian language	n	oewn-06991316-n	
oewn-abkhaz__1.18.00..	oewn-Abkhaz-n			oewn-09660722-n	
oewn-abkhaz__3.01.00..	oewn-Abkhaz-a			oewn-02609866-a	
oewn-abkhazian__1.10.00..	oewn-Abkhazian-n			oewn-06991316-n	
oewn-abkhazian__1.18.00..	oewn-Abkhazian-n			oewn-09660722-n	
oewn-abkhazian__3.01.00..	oewn-Abkhazian-a			oewn-02609866-a	
oewn-abkhazian_language__1.10.01..	oewn-Abkhazian_language-n	Abkhazian language	n	oewn-06991316-n	
oewn-ablactate__2.34.00..	oewn-ablactate-v			oewn-01189491-v	vtaa
oewn-ablactation__1.04.00..	oewn-ablactation-n			oewn-00199119-n	
oewn-ablactation__1.22.00..	oewn-ablactation-n			oewn-13444578-n	
oewn-ablate__2.30.00..	oewn-ablate-v			oewn-00276265-v	vtii
oewn-ablate__2.30.10..	oewn-ablate-v			oewn-00177588-v	vtai
oewn-ablated__5.00.00.decreased.00	oewn-ablated-a	ablated	a	oewn-00885260-s	
oewn-ablation__1.04.00..	oewn-ablation-n			oewn-00394177-n	
